class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size
e,f,y,u,f,n,f,c,n
p,f,f,y,f,f,f,c,b
p,f,y,g,f,f,f,c,b
p,x,y,y,f,f,f,c,b
p,f,f,g,f,f,f,c,b
e,f,y,n,t,n,f,c,b
p,x,f,y,f,f,f,c,b
p,f,f,g,f,f,f,c,b
p,x,y,g,f,f,f,c,b
p,f,f,y,f,f,f,c,b
p,x,f,y,f,f,f,c,b
p,x,y,y,f,f,f,c,b
p,x,f,y,f,f,f,c,b
p,f,y,g,f,f,f,c,b
p,x,s,w,t,f,f,c,b
e,f,y,e,t,n,f,c,b
e,x,y,u,f,n,f,c,n
p,x,y,y,f,f,f,c,b
p,x,y,g,f,f,f,c,b
p,x,f,y,f,f,f,c,b
p,f,f,g,f,f,f,c,b
p,x,y,g,f,f,f,c,b
p,f,f,g,f,f,f,c,b
p,f,f,y,f,f,f,c,b
p,x,y,g,f,f,f,c,b
p,f,y,g,f,f,f,c,b
e,f,s,p,t,n,f,c,b
p,f,f,g,f,f,f,c,b
p,x,y,y,f,f,f,c,b
p,x,y,g,f,f,f,c,b
p,f,f,y,f,f,f,c,b
p,x,f,y,f,f,f,c,b
p,f,y,g,f,f,f,c,b
p,f,y,y,f,f,f,c,b
p,x,y,g,f,f,f,c,b
p,x,y,g,f,f,f,c,b
p,f,f,y,f,f,f,c,b
p,f,f,g,f,f,f,c,b
p,x,y,g,f,f,f,c,b
p,f,f,y,f,f,f,c,b
p,f,y,g,f,f,f,c,b
p,x,y,g,f,f,f,c,b
p,f,f,g,f,f,f,c,b
p,x,y,g,f,f,f,c,b
p,f,f,g,f,f,f,c,b
p,x,y,y,f,f,f,c,b
p,x,f,y,f,f,f,c,b
p,x,y,g,f,f,f,c,b
p,f,f,y,f,f,f,c,b
e,f,y,n,t,n,f,c,b
p,f,f,g,f,f,f,c,b
p,x,y,y,f,f,f,c,b
p,x,s,g,t,f,f,c,b
p,f,y,y,f,f,f,c,b
p,x,y,y,f,f,f,c,b
p,x,f,w,f,c,f,c,n
p,x,f,y,f,f,f,c,b
p,f,s,b,t,f,f,c,b
p,x,y,y,f,f,f,c,b
p,x,y,g,f,f,f,c,b
p,f,f,y,f,f,f,c,b
p,f,s,p,t,n,f,c,b
p,f,s,b,t,f,f,c,b
p,x,y,g,f,f,f,c,b
p,x,y,g,f,f,f,c,b
p,x,y,g,f,f,f,c,b
p,f,f,g,f,f,f,c,b
p,f,f,g,f,f,f,c,b
p,x,f,y,f,f,f,c,b
p,f,f,y,f,f,f,c,b
e,f,y,u,f,n,f,c,n
p,x,f,y,f,f,f,c,b
e,f,f,e,t,n,f,c,b
p,f,f,y,f,f,f,c,b
p,x,f,y,f,f,f,c,b
p,x,y,n,f,f,f,c,n
p,x,y,g,f,f,f,c,b
p,x,f,y,f,f,f,c,b
p,f,f,g,f,f,f,c,b
p,x,y,g,f,f,f,c,b
p,x,y,g,f,f,f,c,b
p,x,f,y,f,f,f,c,b
p,f,f,y,f,f,f,c,b
p,f,y,g,f,f,f,c,b
p,f,y,g,f,f,f,c,b
e,f,y,n,t,n,f,c,b
p,x,y,y,f,f,f,c,b
e,f,f,e,t,n,f,c,b
p,x,f,y,f,f,f,c,b
p,x,y,g,f,f,f,c,b
p,f,y,g,f,f,f,c,b
p,x,f,y,f,f,f,c,b
p,f,f,g,f,f,f,c,b
p,f,f,g,f,f,f,c,b
p,f,y,g,f,f,f,c,b
p,f,y,g,f,f,f,c,b
p,x,f,y,f,f,f,c,b
p,x,y,y,f,f,f,c,b
p,f,f,y,f,f,f,c,b
p,x,y,g,f,f,f,c,b
p,f,f,y,f,f,f,c,b
p,f,y,g,f,f,f,c,b
p,x,f,p,f,c,f,w,n
p,f,f,y,f,f,f,c,b
p,x,y,g,f,f,f,c,b
p,x,y,y,f,f,f,c,b
p,x,y,g,f,f,f,c,b
p,f,y,y,f,f,f,c,b
p,x,y,g,f,f,f,c,b
p,x,f,y,f,f,f,c,b
p,f,y,g,f,f,f,c,b
p,f,y,g,f,f,f,c,b
p,x,y,y,f,f,f,c,b
p,f,f,y,f,f,f,c,b
p,x,y,g,f,f,f,c,b
p,x,y,y,f,f,f,c,b
p,x,y,g,f,f,f,c,b
p,x,y,g,f,f,f,c,b
p,x,f,y,f,f,f,c,b
p,x,y,g,f,f,f,c,b
p,f,f,g,f,f,f,c,b
p,f,f,g,f,f,f,c,b
p,x,y,g,f,f,f,c,b
p,x,f,y,f,f,f,c,b
p,x,y,g,f,f,f,c,b
p,f,f,g,f,f,f,c,b
p,x,y,y,f,f,f,c,b
p,x,f,y,f,f,f,c,b
p,f,y,g,f,f,f,c,b
p,f,f,g,f,f,f,c,b
e,x,s,p,t,n,f,c,b
p,f,f,y,f,f,f,c,b
p,x,s,p,f,c,f,w,n
p,x,f,y,f,f,f,c,b
p,f,f,g,f,f,f,c,b
p,x,f,y,f,f,f,c,b
e,f,f,e,t,n,f,c,b
p,x,y,y,f,f,f,c,b
p,x,f,y,f,f,f,c,b
p,f,y,g,f,f,f,c,b
p,f,f,y,f,f,f,c,b
e,f,y,n,t,n,f,c,b
p,x,y,y,f,f,f,c,b
p,f,f,g,f,f,f,c,b
p,x,y,y,f,f,f,c,b
p,f,f,y,f,f,f,c,b
p,f,y,y,f,f,f,c,b
p,f,y,g,f,f,f,c,b
p,f,f,g,f,f,f,c,b
p,x,y,y,f,f,f,c,b
p,f,y,g,f,f,f,c,b
p,x,y,y,f,f,f,c,b
e,f,f,g,t,n,f,c,b
p,x,s,g,t,f,f,c,b
p,x,y,n,f,f,f,c,n
p,f,s,g,t,f,f,c,b
p,f,y,g,f,f,f,c,b
p,f,y,y,f,f,f,c,b
p,f,y,g,f,f,f,c,b
e,f,y,e,t,n,f,c,b
p,f,y,g,f,f,f,c,b
p,x,f,y,f,f,f,c,b
p,f,f,g,f,f,f,c,b
p,x,y,y,f,f,f,c,b
p,f,f,y,f,f,f,c,b
e,f,y,n,t,n,f,c,b
p,f,y,g,f,f,f,c,b
p,k,f,n,f,n,f,c,n
p,f,f,g,f,f,f,c,b
p,f,f,y,f,f,f,c,b
p,x,y,n,f,s,f,c,n
p,f,f,g,f,f,f,c,b
p,f,f,g,f,f,f,c,b
p,f,s,w,t,f,f,c,b
p,f,f,y,f,f,f,c,b
p,x,y,g,f,f,f,c,b
p,x,f,y,f,f,f,c,b
e,x,y,e,t,n,f,c,b
p,f,y,y,f,f,f,c,b
p,b,f,y,f,n,f,c,n
p,f,y,y,f,f,f,c,b
p,x,s,g,t,f,f,c,b
p,f,y,y,f,f,f,c,b
p,f,f,y,f,f,f,c,b
e,k,y,e,t,n,f,c,b
p,f,f,y,f,f,f,c,b
p,f,f,y,f,f,f,c,b
e,k,y,n,f,n,f,w,n
p,x,s,w,f,c,f,c,n
p,x,f,y,f,f,f,c,b
p,x,f,y,f,f,f,c,b
p,x,f,y,f,f,f,c,b
p,f,y,y,f,f,f,c,b
p,b,s,b,t,n,f,c,b
p,x,s,w,t,f,f,c,b
e,f,y,e,t,n,f,c,b
p,b,s,w,t,n,f,c,b
e,f,y,p,t,n,f,c,b
p,x,s,w,t,f,f,c,b
e,k,y,n,t,n,f,c,b
p,x,y,y,f,f,f,c,b
p,f,s,b,t,f,f,c,b
p,f,y,g,f,f,f,c,b
p,x,y,y,f,f,f,c,b
p,x,y,g,f,f,f,c,b
p,x,f,y,f,f,f,c,b
p,x,y,y,f,f,f,c,b
p,x,y,y,f,f,f,c,b
p,x,f,y,f,f,f,c,b
p,x,y,g,f,f,f,c,b
p,f,f,g,f,f,f,c,b
e,k,s,e,t,n,f,c,b
e,f,y,n,t,n,f,c,b
e,f,s,b,t,n,f,c,b
p,x,y,y,f,f,f,c,b
e,f,f,g,t,n,f,c,b
p,f,f,y,f,f,f,c,b
p,f,y,g,f,f,f,c,b
p,x,s,g,t,f,f,c,b
p,f,f,g,f,f,f,c,b
p,x,f,y,f,f,f,c,b
p,f,f,y,f,f,f,c,b
p,x,y,n,f,f,f,c,n
p,f,f,g,f,f,f,c,b
e,f,y,n,t,n,f,c,b
e,f,y,e,t,n,f,c,b
p,f,y,g,f,f,f,c,b
p,x,y,y,f,f,f,c,b
p,f,f,g,f,f,f,c,b
e,f,f,e,t,n,f,c,b
p,x,y,y,f,f,f,c,b
p,f,f,y,f,f,f,c,b
p,f,f,g,f,f,f,c,b
p,f,y,y,f,f,f,c,b
p,x,y,g,f,f,f,c,b
p,b,y,w,t,n,f,c,b
p,f,f,y,f,f,f,c,b
p,x,y,n,f,f,f,c,n
p,f,f,g,f,f,f,c,b
p,x,y,y,f,f,f,c,b
p,f,y,y,f,f,f,c,b
e,f,y,p,t,n,f,c,b
p,x,s,w,t,f,f,c,b
p,f,y,g,f,f,f,c,b
p,x,y,g,f,f,f,c,b
p,x,f,y,f,f,f,c,b
p,f,s,b,t,f,f,c,b
p,x,f,g,f,c,f,c,n
p,x,f,y,f,f,f,c,b
p,f,y,g,f,f,f,c,b
p,f,y,y,f,f,f,c,b
e,x,y,r,f,n,f,c,n
e,f,y,w,f,n,f,c,n
p,x,f,y,f,f,f,c,b
p,f,y,y,f,f,f,c,b
p,f,y,y,f,f,f,c,b
p,x,y,e,f,y,f,c,n
p,x,y,e,f,y,f,c,n
p,x,y,g,f,f,f,c,b
p,x,y,y,f,f,f,c,b
p,f,f,g,f,f,f,c,b
p,x,y,g,f,f,f,c,b
p,x,y,y,f,f,f,c,b
p,f,f,y,f,f,f,c,b
e,f,s,e,t,n,f,c,b
p,f,f,y,f,f,f,c,b
p,x,y,y,f,f,f,c,b
p,f,s,g,t,f,f,c,b
p,f,f,y,f,f,f,c,b
p,x,y,y,f,f,f,c,b
p,x,f,y,f,f,f,c,b
p,x,s,g,t,f,f,c,b
p,f,y,g,f,f,f,c,b
p,f,f,g,f,f,f,c,b
p,x,s,w,f,c,f,c,n
p,f,y,g,f,f,f,c,b
e,f,y,e,t,n,f,c,b
p,x,f,y,f,f,f,c,b
p,x,y,y,f,f,f,c,b
e,k,s,b,t,n,f,c,b
p,f,f,y,f,f,f,c,b
p,f,f,y,f,f,f,c,b
p,x,y,y,f,f,f,c,b
e,x,f,n,f,n,f,w,n
e,x,y,e,t,n,f,c,b
p,x,y,g,f,f,f,c,b
p,x,f,y,f,f,f,c,b
p,f,s,g,t,f,f,c,b
p,x,y,y,f,f,f,c,b
p,f,y,g,f,f,f,c,b
p,x,y,g,f,f,f,c,b
p,x,y,n,f,s,f,c,n
e,k,s,b,t,n,f,c,b
p,f,f,y,f,f,f,c,b
p,x,f,g,f,f,f,c,b
p,f,y,g,f,f,f,c,b
p,x,f,y,f,f,f,c,b
p,f,y,y,f,f,f,c,b
e,k,s,p,t,n,f,c,b
p,f,y,n,f,n,f,c,n
p,x,y,g,f,f,f,c,b
p,x,f,y,f,f,f,c,b
p,x,y,g,f,f,f,c,b
p,f,s,b,t,f,f,c,b
e,f,s,b,t,n,f,c,b
p,f,s,w,t,f,f,c,b
p,f,y,g,f,f,f,c,b
p,x,f,y,f,f,f,c,b
p,f,y,g,f,f,f,c,b
p,f,y,y,f,f,f,c,b
p,f,f,y,f,f,f,c,b
p,x,s,b,t,f,f,c,b
p,f,f,g,f,f,f,c,b
p,x,y,g,f,f,f,c,b
p,f,f,y,f,f,f,c,b
p,f,y,y,f,f,f,c,b
p,f,s,g,t,f,f,c,b
e,f,s,b,t,n,f,c,b
e,x,s,p,t,n,f,c,b
e,k,s,n,t,n,f,c,b
p,f,y,p,t,n,f,c,b
p,f,y,g,f,f,f,c,b
p,x,y,y,f,f,f,c,b
p,f,f,g,f,f,f,c,b
p,f,f,g,f,f,f,c,b
p,x,f,y,f,f,f,c,b
p,f,f,g,f,f,f,c,b
p,f,y,g,f,f,f,c,b
p,f,y,y,f,f,f,c,b
p,f,f,y,f,f,f,c,b
p,f,y,y,f,f,f,c,b
p,x,y,y,f,f,f,c,b
p,x,y,y,f,f,f,c,b
p,f,y,g,f,f,f,c,b
p,f,f,g,f,f,f,c,b
p,x,y,y,f,f,f,c,b
p,x,y,y,f,f,f,c,b
e,f,y,u,f,n,f,c,n
p,f,f,g,f,f,f,c,b
p,x,y,n,f,y,f,c,n
p,x,y,y,f,f,f,c,b
p,x,y,y,f,f,f,c,b
p,x,y,g,f,f,f,c,b
p,f,f,y,f,f,f,c,b
p,x,f,y,f,f,f,c,b
p,x,y,g,f,f,f,c,b
e,f,s,b,t,n,f,c,b
p,f,f,g,f,f,f,c,b
p,f,y,y,f,f,f,c,b
e,x,s,n,t,n,f,c,b
p,f,f,g,f,f,f,c,b
p,x,y,g,f,f,f,c,b
p,x,y,n,f,f,f,c,n
p,f,f,y,f,f,f,c,b
p,x,y,n,f,n,f,c,n
p,b,s,b,t,n,f,c,b
p,f,f,y,f,f,f,c,b
p,f,y,g,f,f,f,c,b
e,f,y,u,f,n,f,c,n
p,x,f,y,f,f,f,c,b
p,f,y,y,f,f,f,c,b
p,f,f,y,f,f,f,c,b
p,x,y,y,f,f,f,c,b
e,x,y,e,t,n,f,c,b
p,f,f,g,f,f,f,c,b
p,x,y,y,f,f,f,c,b
p,x,y,y,f,f,f,c,b
p,f,y,g,f,f,f,c,b
e,k,s,b,t,n,f,c,b
p,f,y,y,f,f,f,c,b
p,x,y,g,f,f,f,c,b
p,x,f,y,f,f,f,c,b
p,f,f,y,f,f,f,c,b
p,f,s,w,t,f,f,c,b
p,x,s,g,f,c,f,c,n
p,f,y,y,f,f,f,c,b
e,f,y,u,f,n,f,c,n
p,x,f,y,f,f,f,c,b
p,f,y,g,f,f,f,c,b
p,x,f,y,f,f,f,c,b
p,x,f,y,f,f,f,c,b
p,x,s,g,t,f,f,c,b
p,f,y,g,f,f,f,c,b
p,f,f,y,f,f,f,c,b
p,f,f,y,f,f,f,c,b
p,x,y,g,f,f,f,c,b
p,x,y,g,f,f,f,c,b
p,x,y,g,f,f,f,c,b
p,x,f,g,f,f,f,c,b
p,x,y,y,f,f,f,c,b
p,f,f,g,f,f,f,c,b
p,f,f,y,f,f,f,c,b
p,x,y,g,f,f,f,c,b
p,f,f,y,f,f,f,c,b
p,x,y,n,f,s,f,c,n
p,x,f,y,f,f,f,c,b
p,x,y,y,f,f,f,c,b
p,f,s,b,t,f,f,c,b
p,f,f,g,f,f,f,c,b
p,f,y,y,f,f,f,c,b
p,x,f,y,f,f,f,c,b
p,f,f,g,f,f,f,c,b
p,x,y,y,f,f,f,c,b
p,x,y,g,f,f,f,c,b
p,x,y,e,f,y,f,c,n
e,k,y,b,t,n,f,c,b
e,f,y,b,t,n,f,c,b
p,x,y,g,f,f,f,c,b
p,f,f,y,f,f,f,c,b
p,x,y,g,f,f,f,c,b
p,f,y,g,f,f,f,c,b
p,x,s,b,t,f,f,c,b
p,f,y,y,f,f,f,c,b
p,x,s,w,t,f,f,c,b
p,x,f,y,f,f,f,c,b
p,x,y,g,f,f,f,c,b
p,x,s,w,t,f,f,c,b
p,f,s,b,t,f,f,c,b
p,x,s,w,t,f,f,c,b
p,f,f,y,f,f,f,c,b
p,f,y,g,f,f,f,c,b
p,x,f,y,f,f,f,c,b
p,f,f,g,f,f,f,c,b
e,x,y,w,f,n,f,c,n
e,x,s,e,t,n,f,c,b
p,x,y,g,f,f,f,c,b
p,f,f,g,f,f,f,c,b
p,x,y,n,f,y,f,c,n
p,x,y,g,f,f,f,c,b
p,f,f,g,f,f,f,c,b
p,f,f,y,f,f,f,c,b
p,f,f,y,f,f,f,c,b
e,f,f,e,t,n,f,c,b
p,x,y,y,f,f,f,c,b
p,f,y,y,f,f,f,c,b
p,f,f,g,f,f,f,c,b
p,x,y,y,f,f,f,c,b
p,x,f,y,f,f,f,c,b
p,k,f,y,f,n,f,c,n
p,f,f,y,f,f,f,c,b
e,k,f,c,f,n,f,w,n
p,f,f,g,f,f,f,c,b
p,f,y,y,f,f,f,c,b
p,x,y,g,f,f,f,c,b
p,x,y,g,f,f,f,c,b
p,f,f,y,f,f,f,c,b
p,f,y,y,f,f,f,c,b
p,x,f,y,f,f,f,c,b
p,f,f,y,f,f,f,c,b
p,x,y,y,f,f,f,c,b
p,b,y,p,t,n,f,c,b
e,k,y,p,t,n,f,c,b
p,x,y,y,f,f,f,c,b
p,x,f,y,f,f,f,c,b
e,k,y,b,t,n,f,c,b
p,f,y,y,f,f,f,c,b
p,x,s,w,t,f,f,c,b
p,x,y,n,f,s,f,c,n
p,x,y,n,f,y,f,c,n
p,x,y,e,f,y,f,c,n
p,f,g,w,t,n,f,w,n
p,x,s,g,t,f,f,c,b
e,f,y,c,f,n,f,w,n
p,x,y,g,f,f,f,c,b
p,f,y,y,f,f,f,c,b
p,f,y,y,f,f,f,c,b
e,f,y,p,t,n,f,c,b
p,x,s,b,t,f,f,c,b
p,x,s,g,t,f,f,c,b
p,x,y,e,f,y,f,c,n
e,k,y,c,f,n,f,w,n
p,x,s,w,t,f,f,c,b
p,x,s,w,t,f,f,c,b
p,f,s,b,t,f,f,c,b
p,f,s,b,t,f,f,c,b
e,k,y,c,f,n,f,w,n
p,x,y,g,f,f,f,c,b
p,f,s,w,t,f,f,c,b
p,f,s,g,t,f,f,c,b
p,c,g,w,t,n,f,w,n
p,x,s,g,t,f,f,c,b
p,b,g,w,t,n,f,w,n
p,x,s,b,t,f,f,c,b
p,f,s,w,t,f,f,c,b
p,b,f,y,f,n,f,c,n
p,x,y,n,f,s,f,c,n
p,x,y,n,f,y,f,c,n
e,k,s,n,t,n,f,c,b
e,k,y,b,t,n,f,c,b
p,f,s,w,t,f,f,c,b
p,f,s,b,t,n,f,c,b
p,f,y,y,f,f,f,c,b
p,x,y,g,f,f,f,c,b
p,f,s,b,t,n,f,c,b
p,x,y,n,f,f,f,c,n
p,x,y,e,f,y,f,c,n
p,f,f,g,f,f,f,c,b
e,x,s,e,t,n,f,c,b
p,x,y,n,f,f,f,c,n
p,x,f,y,f,f,f,c,b
p,x,y,n,f,y,f,c,n
e,f,f,n,f,n,f,w,n
p,x,y,n,f,f,f,c,n
e,x,s,b,t,n,f,c,b
e,f,y,n,t,n,f,c,b
p,f,y,y,f,f,f,c,b
p,f,y,b,t,n,f,c,b
p,x,y,n,f,n,f,c,n
p,x,y,n,f,y,f,c,n
p,x,s,b,t,f,f,c,b
p,x,s,b,t,f,f,c,b
p,f,y,y,f,f,f,c,b
p,f,s,g,t,f,f,c,b
p,x,y,n,f,f,f,c,n
p,x,s,b,t,f,f,c,b
p,f,f,n,f,n,f,c,n
e,x,y,e,t,n,f,c,b
p,f,s,b,t,f,f,c,b
p,f,s,w,t,f,f,c,b
e,k,y,e,t,n,f,c,b
p,x,f,y,f,f,f,c,b
p,x,f,n,f,n,f,c,n
e,x,y,n,t,n,f,c,b
p,x,y,g,f,f,f,c,b
p,f,s,b,t,f,f,c,b
p,f,s,b,t,f,f,c,b
p,f,y,y,f,f,f,c,b
p,f,y,y,f,f,f,c,b
e,x,s,p,t,n,f,c,b
e,f,s,p,t,n,f,c,b
p,b,y,w,t,n,f,c,b
e,x,y,c,f,n,f,w,n
e,f,s,n,t,n,f,c,b
p,x,s,b,t,f,f,c,b
p,x,s,g,t,f,f,c,b
p,f,y,y,f,f,f,c,b
p,x,s,b,t,f,f,c,b
p,x,s,w,t,f,f,c,b
e,f,y,c,f,n,f,w,n
p,x,y,e,f,y,f,c,n
p,f,f,y,f,f,f,c,b
e,x,y,w,f,n,f,c,n
p,x,y,y,f,f,f,c,b
p,f,y,p,t,n,f,c,b
p,f,s,g,t,f,f,c,b
p,x,y,n,f,s,f,c,n
e,k,s,p,t,n,f,c,b
p,x,y,n,f,f,f,c,n
p,x,y,g,f,f,f,c,b
p,f,s,b,t,f,f,c,b
e,k,y,p,t,n,f,c,b
p,x,f,y,f,f,f,c,b
p,f,y,g,f,f,f,c,b
p,f,f,g,f,f,f,c,b
p,x,s,b,t,f,f,c,b
p,x,y,n,f,f,f,c,n
p,x,y,y,f,f,f,c,b
p,f,f,y,f,f,f,c,b
p,f,f,n,f,n,f,c,n
e,k,s,b,t,n,f,c,b
p,f,y,y,f,f,f,c,b
p,x,y,e,f,y,f,c,n
p,x,s,g,t,f,f,c,b
e,f,s,n,t,n,f,c,b
p,x,y,g,f,f,f,c,b
p,x,y,n,f,y,f,c,n
p,x,s,g,t,f,f,c,b
p,x,s,g,t,f,f,c,b
p,f,y,p,t,n,f,c,b
e,k,y,b,t,n,f,c,b
p,x,s,w,t,f,f,c,b
p,x,y,n,f,y,f,c,n
e,k,y,n,t,n,f,c,b
p,f,y,y,f,f,f,c,b
e,x,y,p,t,n,f,c,b
p,f,s,g,t,f,f,c,b
e,x,s,p,t,n,f,c,b
p,b,y,n,f,n,f,c,n
p,f,s,b,t,f,f,c,b
p,x,y,n,f,f,f,c,n
p,x,y,n,f,f,f,c,n
p,x,s,b,t,f,f,c,b
p,x,y,n,f,f,f,c,n
e,k,y,p,t,n,f,c,b
e,k,f,c,f,n,f,w,n
p,x,y,y,f,f,f,c,b
e,x,s,n,t,n,f,c,b
p,f,f,g,f,f,f,c,b
p,f,y,y,f,f,f,c,b
p,f,s,g,t,f,f,c,b
p,k,y,w,t,n,f,w,n
e,k,f,n,f,n,f,w,n
p,k,f,y,f,n,f,c,n
p,f,s,w,t,f,f,c,b
p,f,y,y,f,n,f,c,n
p,f,y,y,f,f,f,c,b
e,k,s,b,t,n,f,c,b
p,f,y,y,f,f,f,c,b
p,x,y,n,f,y,f,c,n
p,x,y,y,f,f,f,c,b
p,x,y,y,f,f,f,c,b
p,b,y,w,t,n,f,c,b
p,f,y,y,f,f,f,c,b
p,x,s,w,t,f,f,c,b
p,x,s,b,t,f,f,c,b
e,k,y,b,t,n,f,c,b
p,f,y,y,f,f,f,c,b
p,x,s,b,t,f,f,c,b
p,b,y,b,t,n,f,c,b
p,x,s,w,t,f,f,c,b
e,k,s,n,t,n,f,c,b
p,f,s,g,t,f,f,c,b
p,x,f,y,f,n,f,c,n
p,f,s,g,t,f,f,c,b
p,f,y,y,f,f,f,c,b
p,k,y,n,f,n,f,c,n
p,f,s,b,t,f,f,c,b
e,f,s,e,t,n,f,c,b
p,x,y,n,f,f,f,c,n
p,x,y,n,f,y,f,c,n
p,x,y,n,f,y,f,c,n
p,x,s,w,t,f,f,c,b
e,k,s,n,t,n,f,c,b
p,f,y,g,f,f,f,c,b
e,x,s,b,t,n,f,c,b
p,f,s,w,t,f,f,c,b
e,k,f,n,f,n,f,w,n
p,x,y,n,f,s,f,c,n
p,f,s,w,t,f,f,c,b
p,x,s,g,t,f,f,c,b
p,k,y,y,f,n,f,c,n
p,f,s,w,t,n,f,c,b
p,f,f,y,f,f,f,c,b
e,k,y,p,t,n,f,c,b
p,f,y,w,t,n,f,w,n
p,f,s,b,t,f,f,c,b
e,f,y,w,f,n,f,c,n
e,x,y,r,f,n,f,c,n
e,x,s,b,t,n,f,c,b
p,f,s,g,t,f,f,c,b
p,x,y,e,f,y,f,c,n
p,f,y,y,f,f,f,c,b
p,f,s,g,t,f,f,c,b
p,f,s,b,t,f,f,c,b
e,f,s,e,t,n,f,c,b
p,x,y,e,f,y,f,c,n
p,f,f,g,f,f,f,c,b
p,f,y,y,f,f,f,c,b
e,x,s,n,t,n,f,c,b
p,f,s,g,t,f,f,c,b
p,x,y,n,f,s,f,c,n
p,f,s,w,t,f,f,c,b
e,x,f,c,f,n,f,w,n
p,f,s,g,t,f,f,c,b
p,f,f,g,f,f,f,c,b
e,x,y,r,f,n,f,c,n
p,x,f,y,f,f,f,c,b
p,x,y,n,f,f,f,c,n
p,x,y,n,f,s,f,c,n
e,f,y,e,t,n,f,c,b
p,x,s,g,t,f,f,c,b
e,k,y,n,t,n,f,c,b
e,f,y,e,t,n,f,c,b
p,x,y,n,f,f,f,c,n
p,b,y,n,f,n,f,c,n
p,x,y,n,f,s,f,c,n
e,f,y,b,t,n,f,c,b
p,x,s,w,t,f,f,c,b
p,f,y,y,f,f,f,c,b
e,f,y,n,t,n,f,c,b
p,b,y,w,t,n,f,c,b
e,x,y,n,f,n,f,w,n
p,f,y,y,f,f,f,c,b
p,x,s,b,t,f,f,c,b
p,x,y,n,f,s,f,c,n
p,x,s,g,t,f,f,c,b
p,f,s,g,t,f,f,c,b
p,x,y,n,f,f,f,c,n
e,f,y,w,f,n,f,c,n
p,x,y,n,f,s,f,c,n
p,f,f,g,f,f,f,c,b
p,x,y,e,f,y,f,c,n
p,x,s,w,t,f,f,c,b
p,f,y,g,f,f,f,c,b
p,x,s,w,t,f,f,c,b
p,k,y,y,f,n,f,c,n
p,f,s,w,t,f,f,c,b
p,f,s,g,t,f,f,c,b
e,x,y,c,f,n,f,w,n
p,x,s,w,t,f,f,c,b
p,x,y,n,f,s,f,c,n
p,f,y,p,t,n,f,c,b
p,f,y,y,f,f,f,c,b
e,x,s,p,t,n,f,c,b
p,f,y,b,t,n,f,c,b
p,x,f,y,f,n,f,c,n
p,f,y,y,f,f,f,c,b
e,f,f,n,f,n,f,w,n
e,x,f,n,f,n,f,w,n
p,x,y,n,f,y,f,c,n
p,f,s,g,t,f,f,c,b
p,x,s,b,t,f,f,c,b
p,f,s,g,t,f,f,c,b
p,x,s,b,t,f,f,c,b
e,x,y,r,f,n,f,c,n
p,f,y,y,f,f,f,c,b
p,f,s,g,t,f,f,c,b
p,x,y,n,f,f,f,c,n
p,f,y,y,f,f,f,c,b
p,f,s,w,t,f,f,c,b
p,x,s,w,t,f,f,c,b
p,f,y,g,f,f,f,c,b
p,f,y,y,f,f,f,c,b
p,x,y,n,f,f,f,c,n
p,x,y,y,f,n,f,c,n
e,f,s,n,t,n,f,c,b
p,f,y,y,f,f,f,c,b
p,f,s,g,t,f,f,c,b
p,x,y,n,f,y,f,c,n
p,f,y,y,f,f,f,c,b
p,f,y,y,f,f,f,c,b
p,f,s,w,t,f,f,c,b
p,f,s,p,t,n,f,c,b
p,f,y,y,f,f,f,c,b
e,k,s,p,t,n,f,c,b
p,x,s,b,t,f,f,c,b
p,x,s,w,t,f,f,c,b
p,x,s,w,t,f,f,c,b
p,x,y,n,f,f,f,c,n
p,b,y,p,t,n,f,c,b
p,x,s,b,t,f,f,c,b
e,x,y,p,t,n,f,c,b
p,x,y,n,f,s,f,c,n
p,x,y,y,f,f,f,c,b
p,x,s,w,t,f,f,c,b
e,f,y,b,t,n,f,c,b
p,f,s,b,t,f,f,c,b
e,x,f,c,f,n,f,w,n
e,f,s,p,t,n,f,c,b
e,x,y,n,f,n,f,w,n
e,f,s,p,t,n,f,c,b
p,f,s,g,t,f,f,c,b
e,k,s,e,t,n,f,c,b
e,k,y,e,t,n,f,c,b
p,f,s,w,t,f,f,c,b
e,k,s,b,t,n,f,c,b
p,x,s,b,t,f,f,c,b
p,b,y,y,f,n,f,c,n
p,x,s,w,t,f,f,c,b
p,x,f,y,f,f,f,c,b
p,f,y,y,f,f,f,c,b
p,b,f,n,f,n,f,c,n
p,f,y,y,f,f,f,c,b
p,f,y,y,f,f,f,c,b
e,f,y,c,f,n,f,w,n
p,x,y,e,f,y,f,c,n
p,f,s,w,t,f,f,c,b
p,x,y,n,f,f,f,c,n
p,b,y,p,t,n,f,c,b
p,f,y,y,f,f,f,c,b
p,x,s,b,t,f,f,c,b
p,f,y,y,f,f,f,c,b
p,f,s,b,t,f,f,c,b
p,f,s,b,t,f,f,c,b
p,x,y,n,f,y,f,c,n
p,f,y,y,f,f,f,c,b
e,x,s,n,t,n,f,c,b
p,f,y,y,f,f,f,c,b
e,f,s,b,t,n,f,c,b
e,f,s,e,t,n,f,c,b
e,x,s,n,t,n,f,c,b
p,f,s,w,t,f,f,c,b
p,f,y,y,f,f,f,c,b
e,f,s,p,t,n,f,c,b
e,x,s,e,t,n,f,c,b
